filename,width,height,class,xmin,ymin,xmax,ymax
00026_00002_jpg.rf.2c1979dc59406fd47d518db7e9579ce6.jpg,416,416,golfball,305,200,323,216
00026_00002_jpg.rf.fc3d5cc3d04da8ce808414ee2d0352aa.jpg,416,416,golfball,305,200,323,216
00026_00002_jpg.rf.fea7cd07df3a7c2b510a39683a6cff58.jpg,416,416,golfball,305,200,323,216
00026_00004_jpg.rf.2f5c5b7ca2bd00d8f3c7d5c1b8565793.jpg,416,416,golfball,198,307,216,323
00026_00004_jpg.rf.8a635e8d238db6fba4a2517a0b311b58.jpg,416,416,golfball,198,307,216,323
00026_00004_jpg.rf.8c63bb698ace10ddd42bdb3531c9b3c6.jpg,416,416,golfball,198,307,216,323
00026_00005_jpg.rf.09f29f0570e3b2f4b5d6e18f20a3f5ad.jpg,416,416,golfball,198,200,216,216
00026_00005_jpg.rf.0da7d73715c1b9a2d3b2464bf4c64b8a.jpg,416,416,golfball,198,200,216,216
00026_00005_jpg.rf.b8d0a926e7bd0da4f27413261bc6fff4.jpg,416,416,golfball,198,200,216,216
00026_00008_jpg.rf.254ed55a0be8ce80997c747e2ae92eca.jpg,416,416,golfball,90,200,108,216
00026_00008_jpg.rf.34f48f25435044f94f25adb40e5a5836.jpg,416,416,golfball,90,200,108,216
00026_00008_jpg.rf.89581d6963d4f4da87cbed20adc450c7.jpg,416,416,golfball,90,200,108,216
00027_00001_jpg.rf.4b9649684759f28da75107874f370fca.jpg,416,416,golfball,293,293,335,335
00027_00001_jpg.rf.74e5a720c648be7d93cefde7dfb6a57c.jpg,416,416,golfball,293,293,335,335
00027_00001_jpg.rf.76470c2dad37b2b13ee09269e3abff14.jpg,416,416,golfball,293,293,335,335
00027_00007_jpg.rf.4ed6bbfb6af687cc5d440c7cec151dc1.jpg,416,416,golfball,78,293,120,335
00027_00007_jpg.rf.6ea3f1b152369da9a47a9d1672f8fd9b.jpg,416,416,golfball,78,293,120,335
00027_00007_jpg.rf.b1036948ace422cbc60e319f31370cca.jpg,416,416,golfball,78,293,120,335
00027_00008_jpg.rf.3c738963259e9de7b89d55cde732c272.jpg,416,416,golfball,78,186,120,228
00027_00008_jpg.rf.98717df08f2c1148b1fb44ad2ce07f13.jpg,416,416,golfball,78,186,120,228
00027_00008_jpg.rf.9e01b1d2df8c15496c6661b7a328a858.jpg,416,416,golfball,78,186,120,228
00028_00001_jpg.rf.17ec2750f457bce595e6c8819084bbf4.jpg,416,416,golfball,308,305,319,321
00028_00001_jpg.rf.3002c5deed00b473dbd2a74c8df83453.jpg,416,416,golfball,308,305,319,321
00028_00001_jpg.rf.32b22eba6d9864127a56792ccbb8ea9d.jpg,416,416,golfball,308,305,319,321
00028_00002_jpg.rf.4b1a4406dad68c47a6a190bedf50a280.jpg,416,416,golfball,308,196,319,212
00028_00002_jpg.rf.8287e7d9edf656b74c4c967c3b4afd81.jpg,416,416,golfball,308,196,319,212
00028_00002_jpg.rf.aa0da0b6b561751a98bda2dd2ed60fd1.jpg,416,416,golfball,308,196,319,212
00028_00003_jpg.rf.cb599ce684230447b1caccdb78b1314a.jpg,416,416,golfball,308,89,319,105
00028_00003_jpg.rf.d78551b7236997b509b80616f880ba3f.jpg,416,416,golfball,308,89,319,105
00028_00003_jpg.rf.eadf3582bf052c82a9c1ddf97176f764.jpg,416,416,golfball,308,89,319,105
00028_00004_jpg.rf.3ff5a42e896e89b2c3fb8eae3d84a643.jpg,416,416,golfball,201,305,212,321
00028_00004_jpg.rf.7ae8e5d48d91ec29c59e47693e22738d.jpg,416,416,golfball,201,305,212,321
00028_00004_jpg.rf.924dd997622cb50e650681bbcee009ec.jpg,416,416,golfball,201,305,212,321
00028_00005_jpg.rf.07d1d6c30fe4cfa279504b23c87482da.jpg,416,416,golfball,201,196,212,212
00028_00005_jpg.rf.52fb74b529f9b6c2769ef5b227add026.jpg,416,416,golfball,201,196,212,212
00028_00005_jpg.rf.8878442ddb69369d57cb1d0db8106a37.jpg,416,416,golfball,201,196,212,212
00028_00007_jpg.rf.b1094ec72ccaa415b85ed5372b3cc776.jpg,416,416,golfball,93,305,104,321
00028_00007_jpg.rf.e07656fdfcb3e0246a6e138798b40f4c.jpg,416,416,golfball,93,305,104,321
00028_00007_jpg.rf.f9c92b8667bb5a305cceb881012c9891.jpg,416,416,golfball,93,305,104,321
00028_00008_jpg.rf.8c0eda2828e7954e38f1e69fe3777349.jpg,416,416,golfball,93,196,104,212
00028_00008_jpg.rf.ae0064f99443980aa7a99c3f1a647bb6.jpg,416,416,golfball,93,196,104,212
00028_00008_jpg.rf.c9f935434058e2d2deeb4f913930ee06.jpg,416,416,golfball,93,196,104,212
00029_00001_jpg.rf.22709e57356b801da40798f4b189b044.jpg,416,416,golfball,281,288,346,347
00029_00001_jpg.rf.c952a02733357d9439de8f82170079ee.jpg,416,416,golfball,281,288,346,347
00029_00001_jpg.rf.ec8064b6ef2989b9d70b3c054239f51a.jpg,416,416,golfball,281,288,346,347
00029_00002_jpg.rf.27baa978ee1470c1f127a8a7bbf75494.jpg,416,416,golfball,281,180,346,239
00029_00002_jpg.rf.6762751e0584b0f784abf398590509ab.jpg,416,416,golfball,281,180,346,239
00029_00002_jpg.rf.80cc4f875f2e780224ff449be95acc55.jpg,416,416,golfball,281,180,346,239
00029_00003_jpg.rf.2875e98f9756a8f30ec264a9625ba38b.jpg,416,416,golfball,281,71,346,130
00029_00003_jpg.rf.59ab72489830ab40462ad73152368fb8.jpg,416,416,golfball,281,71,346,130
00029_00003_jpg.rf.bb55e9906b43f04ae73f77effe7f7bc3.jpg,416,416,golfball,281,71,346,130
00029_00004_jpg.rf.a54a8f6eb724946392ace5a35510d285.jpg,416,416,golfball,174,288,239,347
00029_00004_jpg.rf.aa053773cc27d08a1446b11999d4ef80.jpg,416,416,golfball,174,288,239,347
00029_00004_jpg.rf.e28e8ba84a98b3ade29a73b936cae0fe.jpg,416,416,golfball,174,288,239,347
00029_00005_jpg.rf.6403393410c58ee114b6b042e4d6a02a.jpg,416,416,golfball,174,180,239,239
00029_00005_jpg.rf.9224dfe6bc679466bddecf1ff3a4d3eb.jpg,416,416,golfball,174,180,239,239
00029_00005_jpg.rf.db2c647d762676f0efe814818a1e4f79.jpg,416,416,golfball,174,180,239,239
00029_00006_jpg.rf.3c8e6c95b0b71c95751d04b1ea6389a1.jpg,416,416,golfball,174,71,239,130
00029_00006_jpg.rf.a0595aa474f2a89083194f8de2aed962.jpg,416,416,golfball,174,71,239,130
00029_00006_jpg.rf.beaa35b98fa7942fa960ddc12b6fa36c.jpg,416,416,golfball,174,71,239,130
00029_00009_jpg.rf.ae96c87750a682c862049541ecd600bc.jpg,416,416,golfball,66,71,131,130
00029_00009_jpg.rf.b559290460927687e9d2be3df061bbf7.jpg,416,416,golfball,66,71,131,130
00029_00009_jpg.rf.bb2cd0cf1841a3a200110b40bf5c62b3.jpg,416,416,golfball,66,71,131,130
00030_00002_jpg.rf.5cff5306b1bb4b05423ebf596dc564ca.jpg,416,416,golfball,302,269,326,293
00030_00002_jpg.rf.73a518115c7b9c36cb6c547dfa14c386.jpg,416,416,golfball,302,269,326,293
00030_00002_jpg.rf.d8cc0acb29ecddccecc43e639bd1b843.jpg,416,416,golfball,302,269,326,293
00030_00003_jpg.rf.3b863db49215aef299d10a982a19ea9e.jpg,416,416,golfball,195,302,219,326
00030_00003_jpg.rf.9e9a6a65ead4211b0efe76778eaf64e2.jpg,416,416,golfball,195,302,219,326
00030_00003_jpg.rf.f9102d4178b50616027285528f28a773.jpg,416,416,golfball,195,302,219,326
00030_00005_jpg.rf.0e08b4554f8d96ddbb823b1cce66ddc5.jpg,416,416,golfball,87,302,111,326
00030_00005_jpg.rf.2218692cd8b3ac1e2624aba87657e1a7.jpg,416,416,golfball,87,302,111,326
00030_00005_jpg.rf.6f3723d37e2216ef4d72d052b27feba5.jpg,416,416,golfball,87,302,111,326
00031_00001_jpg.rf.aa4660550910ec1139c3ef552c9f2c5f.jpg,416,416,golfball,301,305,326,327
00031_00001_jpg.rf.c035fc37873147aa4e2e7a9bc83b723d.jpg,416,416,golfball,301,305,326,327
00031_00001_jpg.rf.eb838b4782b45c0e3c0e3cb705e67c8f.jpg,416,416,golfball,301,305,326,327
00031_00002_jpg.rf.5169a926a364d3496a335fba86042c4d.jpg,416,416,golfball,301,198,326,220
00031_00002_jpg.rf.d2fb6cb133fd03ccec19d3878667c5e8.jpg,416,416,golfball,301,198,326,220
00031_00002_jpg.rf.e287680bd1ec614ce4cd4b5e7175861e.jpg,416,416,golfball,301,198,326,220
00031_00003_jpg.rf.19300e63e565a7a8b0eed835a7d86ed9.jpg,416,416,golfball,301,186,326,208
00031_00003_jpg.rf.5ffa0bb06641ccfdadc7c34a7f77e51b.jpg,416,416,golfball,301,186,326,208
00031_00003_jpg.rf.b988266f32e8f7e9faa52151557cae84.jpg,416,416,golfball,301,186,326,208
00031_00005_jpg.rf.bc537fc17e86830f09b0cb4f866b9d3e.jpg,416,416,golfball,194,198,219,220
00031_00005_jpg.rf.c9e686b0cd3e8933637df0b413b40951.jpg,416,416,golfball,194,198,219,220
00031_00005_jpg.rf.fd96c508bc493a8bd26db85667ebbb86.jpg,416,416,golfball,194,198,219,220
00031_00007_jpg.rf.69edcd96aeb920f94af4ee093940aeae.jpg,416,416,golfball,86,305,111,327
00031_00007_jpg.rf.6f85c30cf03b43c20c4418d1f47c8302.jpg,416,416,golfball,86,305,111,327
00031_00007_jpg.rf.9e9378c5bad366ba14c93e5617446e8e.jpg,416,416,golfball,86,305,111,327
00031_00008_jpg.rf.56b70df7cf4dc5b44140092fd9fb2483.jpg,416,416,golfball,86,198,111,220
00031_00008_jpg.rf.57c5a68b06935ba70f1fa92c602dd044.jpg,416,416,golfball,86,198,111,220
00031_00008_jpg.rf.93d97d5ac03b3f1ba9b782f0dc292ebc.jpg,416,416,golfball,86,198,111,220
00032_00002_jpg.rf.42b30b787a8f42cd914681ae47a1cb07.jpg,416,416,golfball,302,211,326,233
00032_00002_jpg.rf.605ee6968409a000a6b7fdffc8c977d4.jpg,416,416,golfball,302,211,326,233
00032_00002_jpg.rf.c2428debe66e634d5ab4e2b20260d54f.jpg,416,416,golfball,302,211,326,233
00032_00003_jpg.rf.083952bb626aebda4348635f98174bf2.jpg,416,416,golfball,195,304,219,326
00032_00003_jpg.rf.5196f59ea4877dd7188727c8922e81e9.jpg,416,416,golfball,195,304,219,326
00032_00003_jpg.rf.bc437351a8666485f853521d02079fd1.jpg,416,416,golfball,195,304,219,326
00032_00004_jpg.rf.74d618423b8090b7ea35c6a80f569d54.jpg,416,416,golfball,195,211,219,233
00032_00004_jpg.rf.ef9c3f33b5b3bf3fbb1555e3217d5e3f.jpg,416,416,golfball,195,211,219,233
00032_00004_jpg.rf.f0dbc2ca70201c60429a04dfdb3730e8.jpg,416,416,golfball,195,211,219,233
00032_00006_jpg.rf.29b7bdffc338f76aaf67adb90125e540.jpg,416,416,golfball,87,211,111,233
00032_00006_jpg.rf.54378162d58ff085f3f0125d27157961.jpg,416,416,golfball,87,211,111,233
00032_00006_jpg.rf.c32b9ae431fe57373a80ce3bd25bd417.jpg,416,416,golfball,87,211,111,233
00033_00001_jpg.rf.4a988bb6030d654f44e0ee20339fb775.jpg,416,416,golfball,297,296,330,332
00033_00001_jpg.rf.69afb1a1970c1576c714a2eb54f4b639.jpg,416,416,golfball,297,296,330,332
00033_00001_jpg.rf.c5330539c0cab5d6983d0db0e966ec75.jpg,416,416,golfball,297,296,330,332
00033_00003_jpg.rf.ab0f3b5676bc5880f18fa628c63b9562.jpg,416,416,golfball,190,296,223,332
00033_00003_jpg.rf.cde45c22afc1ece9582bbf58864cd0ba.jpg,416,416,golfball,190,296,223,332
00033_00003_jpg.rf.d334c1a2b8c02a807866d7df83743e4a.jpg,416,416,golfball,190,296,223,332
00033_00004_jpg.rf.1cafdca53ce6021ea93f7d97dd9fdfb4.jpg,416,416,golfball,190,237,223,273
00033_00004_jpg.rf.ab7403e97b7d951f44d651c485784243.jpg,416,416,golfball,190,237,223,273
00033_00004_jpg.rf.d87f2730b78a8fd0d37e3caf7db0a6e8.jpg,416,416,golfball,190,237,223,273
00033_00005_jpg.rf.049d96519d363291c6e66bf68708715d.jpg,416,416,golfball,82,296,115,332
00033_00005_jpg.rf.04ccb9cb25a32116083785cc5c422906.jpg,416,416,golfball,82,296,115,332
00033_00005_jpg.rf.8a94d1f55729787989bd1a2fc7856275.jpg,416,416,golfball,82,296,115,332
00034_00001_jpg.rf.5c027a9f87bc8580fe378815e1a17f75.jpg,416,416,golfball,307,307,320,320
00034_00001_jpg.rf.75aea7344032269334c780c4737c672d.jpg,416,416,golfball,307,307,320,320
00034_00001_jpg.rf.cb7a409d7e5b483624ad0edb8c46c673.jpg,416,416,golfball,307,307,320,320
00034_00002_jpg.rf.299631ec2fd2e171c8ac6a9dd2670670.jpg,416,416,golfball,307,200,320,213
00034_00002_jpg.rf.2a3ce7f7cd432f459e0a53a1ba9fb772.jpg,416,416,golfball,307,200,320,213
00034_00002_jpg.rf.ce529ad48d4b6cc78be09ff8f56759be.jpg,416,416,golfball,307,200,320,213
00034_00003_jpg.rf.132ec35fc0b033bc5731c787e07c1df9.jpg,416,416,golfball,307,92,320,105
00034_00003_jpg.rf.8982afa6f4a227ab658e993752bc1dfa.jpg,416,416,golfball,307,92,320,105
00034_00003_jpg.rf.bc64504c4a4c87bb0309e34099cbab08.jpg,416,416,golfball,307,92,320,105
00034_00005_jpg.rf.65d679ae076bd3a591642f8e42083f96.jpg,416,416,golfball,200,200,213,213
00034_00005_jpg.rf.dfaa7828c2f22a0033b4cd218cddac60.jpg,416,416,golfball,200,200,213,213
00034_00005_jpg.rf.edb06a0c95e829ab223355fef270d378.jpg,416,416,golfball,200,200,213,213
00034_00009_jpg.rf.3a5d2090e5a052ca017fc7fe50f8f675.jpg,416,416,golfball,92,92,105,105
00034_00009_jpg.rf.7c3715b36f303438ddacad8eef70d826.jpg,416,416,golfball,92,92,105,105
00034_00009_jpg.rf.ec9adfb4d089d0c0a3e0cce0f1163413.jpg,416,416,golfball,92,92,105,105
00035_00001_jpg.rf.1d11bf5e3acaade372d2208cf9de8fb1.jpg,416,416,golfball,300,247,328,272
00035_00001_jpg.rf.5bbb296bee2585f00c1a5e62c4fb2fb4.jpg,416,416,golfball,300,247,328,272
00035_00001_jpg.rf.801dcccb907c98c26ec20605623d234f.jpg,416,416,golfball,300,247,328,272
00035_00002_jpg.rf.a12c2e29a64edb5270fca5cfa859aed5.jpg,416,416,golfball,300,195,328,220
00035_00002_jpg.rf.af89a392a4597711da58b59d20923a55.jpg,416,416,golfball,300,195,328,220
00035_00002_jpg.rf.d2b3aa0231fe34582497caf68be2c692.jpg,416,416,golfball,300,195,328,220
00035_00003_jpg.rf.152b19c81f264c39f764206f4a797d0b.jpg,416,416,golfball,300,86,328,111
00035_00003_jpg.rf.4b1635fdf5610e2d058277bf69d6002e.jpg,416,416,golfball,300,86,328,111
00035_00003_jpg.rf.e65705ad87da287beea3bd9ba5a3ce44.jpg,416,416,golfball,300,86,328,111
00035_00007_jpg.rf.23c4f924321e261136c3bfee582e95e1.jpg,416,416,golfball,85,247,113,272
00035_00007_jpg.rf.7b9d1b2005bf8ef4a514db0087ae2ac1.jpg,416,416,golfball,85,247,113,272
00035_00007_jpg.rf.8138a6b6b73cd9a61f42f51366db0062.jpg,416,416,golfball,85,247,113,272
00035_00008_jpg.rf.292794ca8e37b3824b4521ae26042d3c.jpg,416,416,golfball,85,195,113,220
00035_00008_jpg.rf.b14c615009d90f24a9eaf418f02829c4.jpg,416,416,golfball,85,195,113,220
00035_00008_jpg.rf.ea27163518fee361c80102a27e5b2f34.jpg,416,416,golfball,85,195,113,220
00035_00009_jpg.rf.5eb0180b784e9e21510471948767847b.jpg,416,416,golfball,85,86,113,111
00035_00009_jpg.rf.7cc87c8d24e642351c08911e18e7ea54.jpg,416,416,golfball,85,86,113,111
00035_00009_jpg.rf.91a5175f13800e5c09a123f12d8dd094.jpg,416,416,golfball,85,86,113,111
00036_00001_jpg.rf.8e6484e3f23615a4fbc8e7114a61955c.jpg,416,416,golfball,299,298,329,329
00036_00001_jpg.rf.b4f591aa8bc00ebb8f488e1b42699260.jpg,416,416,golfball,299,298,329,329
00036_00001_jpg.rf.c847a908ada8e6aaae7c1d2b05c8f98b.jpg,416,416,golfball,299,298,329,329
00036_00002_jpg.rf.1a1565b282f134afd65f3db150b1137f.jpg,416,416,golfball,299,189,329,220
00036_00002_jpg.rf.2fe2b7d1b6a7a52cb9a4ac71d45efb99.jpg,416,416,golfball,299,189,329,220
00036_00002_jpg.rf.3e8e524694875eb031bf83bc569db291.jpg,416,416,golfball,299,189,329,220
00036_00003_jpg.rf.122f43012dc1bb273ae7ab0fd877f0de.jpg,416,416,golfball,299,82,329,113
00036_00003_jpg.rf.f3563b4bd9b7ec3456f9a9214c997c0a.jpg,416,416,golfball,299,82,329,113
00036_00003_jpg.rf.f843adb44e3a4bd8970e56fd68dd2889.jpg,416,416,golfball,299,82,329,113
00036_00004_jpg.rf.58f5d9e70f7543ddd5b8bc16c4e326e0.jpg,416,416,golfball,192,298,222,329
00036_00004_jpg.rf.ae47175644aa9dbcba44074e134182ca.jpg,416,416,golfball,192,298,222,329
00036_00004_jpg.rf.ea34e1497ccd7db95374f92b7d0517ea.jpg,416,416,golfball,192,298,222,329
00036_00006_jpg.rf.43b5243326778c0c54dd84486814aa8e.jpg,416,416,golfball,192,82,222,113
00036_00006_jpg.rf.595f852d241577986ec51ed17545ecdd.jpg,416,416,golfball,192,82,222,113
00036_00006_jpg.rf.625964b6f0d03f07d008577460ec6bd5.jpg,416,416,golfball,192,82,222,113
00036_00009_jpg.rf.646c903ae5e5b592c3bab0bebb0f20cd.jpg,416,416,golfball,84,82,114,113
00036_00009_jpg.rf.8d85996594d8dcce2b0131a80115df5e.jpg,416,416,golfball,84,82,114,113
00036_00009_jpg.rf.985b5465400339894f6adf8bf57c7f91.jpg,416,416,golfball,84,82,114,113
00037_00002_jpg.rf.980a58e24c5e19e5b63d8b1ede397a5d.jpg,416,416,golfball,303,266,325,285
00037_00002_jpg.rf.9ae3e4609ad364687857080b444073b8.jpg,416,416,golfball,303,266,325,285
00037_00002_jpg.rf.bd6541825e2b7ac96083c426874a81c2.jpg,416,416,golfball,303,266,325,285
00037_00003_jpg.rf.15352d24cfddeec6a702c7b07192427a.jpg,416,416,golfball,196,305,218,324
00037_00003_jpg.rf.6411d4bc3be8d85c4237980241886169.jpg,416,416,golfball,196,305,218,324
00037_00003_jpg.rf.bc669d58fd676fbc2695791482deb3fb.jpg,416,416,golfball,196,305,218,324
00037_00004_jpg.rf.9aeb826c66245f3a3dc604f1316164e3.jpg,416,416,golfball,196,266,218,285
00037_00004_jpg.rf.d1d5c1f6c352ec3d5bd56a9fce8e3b10.jpg,416,416,golfball,196,266,218,285
00037_00004_jpg.rf.e49c07643943d61409625dfbe84d7043.jpg,416,416,golfball,196,266,218,285
00037_00005_jpg.rf.4d8479f7fa5112e6ae820d22995f137e.jpg,416,416,golfball,88,305,110,324
00037_00005_jpg.rf.5cbb01e0691db4d8b81371e4e92969e4.jpg,416,416,golfball,88,305,110,324
00037_00005_jpg.rf.d690ec9ecf177ec4e777a09502c65421.jpg,416,416,golfball,88,305,110,324
00038_00001_jpg.rf.066f194c3f82163419ac93d27e3702ba.jpg,416,416,golfball,303,307,325,325
00038_00001_jpg.rf.522a3f8a6061c70df97568c4ddd8847f.jpg,416,416,golfball,303,307,325,325
00038_00001_jpg.rf.ed29916eff575a4b2d4badbf92740acd.jpg,416,416,golfball,303,307,325,325
00038_00002_jpg.rf.4fe1a338ce5e9ec1556102a50bcc71dd.jpg,416,416,golfball,303,200,325,218
00038_00002_jpg.rf.6c65af787ef8f940c644a2a95d78ae53.jpg,416,416,golfball,303,200,325,218
00038_00002_jpg.rf.b8ddc19136d338bd77816e2397d6487b.jpg,416,416,golfball,303,200,325,218
00038_00003_jpg.rf.792849f79015414cde631c7ca1487331.jpg,416,416,golfball,303,91,325,109
00038_00003_jpg.rf.eddb64ea6c4674b2d6bc9f8320b793f8.jpg,416,416,golfball,303,91,325,109
00038_00003_jpg.rf.f4e0a44344ac0ea48e253e8d3e56065f.jpg,416,416,golfball,303,91,325,109
00038_00004_jpg.rf.4a5fc81dc61e4bada8eb05a90a8dabdc.jpg,416,416,golfball,196,307,218,325
00038_00004_jpg.rf.a03320590b8608f2b969b7806d01159e.jpg,416,416,golfball,196,307,218,325
00038_00004_jpg.rf.d127c3901149db90995cdfe0efbbd671.jpg,416,416,golfball,196,307,218,325
00038_00005_jpg.rf.035a6b19ded5de6ac4a99efd137c8ed6.jpg,416,416,golfball,196,200,218,218
00038_00005_jpg.rf.579fd94d5ddd2e578570d8a42aba1287.jpg,416,416,golfball,196,200,218,218
00038_00005_jpg.rf.dc1420561262c992ee445a7aabe5c6bd.jpg,416,416,golfball,196,200,218,218
00038_00006_jpg.rf.93d041845fde58bc396a8758fbb526c0.jpg,416,416,golfball,196,91,218,109
00038_00006_jpg.rf.9fd0202350fd1c5fcaf0aace877f6872.jpg,416,416,golfball,196,91,218,109
00038_00006_jpg.rf.d5f4162bab134a773f1d392640210ce0.jpg,416,416,golfball,196,91,218,109
00038_00007_jpg.rf.b7286ab2adfde9a440848d0fb7b5e3ea.jpg,416,416,golfball,88,307,110,325
00038_00007_jpg.rf.bca6cc37efb46d91921a4f26ff875e0d.jpg,416,416,golfball,88,307,110,325
00038_00007_jpg.rf.ec45ed22c8e3d9a8cbdbf81a50d1643e.jpg,416,416,golfball,88,307,110,325
00038_00009_jpg.rf.2d65a48a18551c1b4695226332769cc1.jpg,416,416,golfball,88,91,110,109
00038_00009_jpg.rf.4693af5acc46eeadcea519537cd9ae3d.jpg,416,416,golfball,88,91,110,109
00038_00009_jpg.rf.894f31c717d5d76fde3060cd92f554d5.jpg,416,416,golfball,88,91,110,109
00039_00002_jpg.rf.2117d3a3e23f03adc2ef43600e3a4d59.jpg,416,416,golfball,301,196,326,220
00039_00002_jpg.rf.315ced639619ac78be13f0f93aba92a0.jpg,416,416,golfball,301,196,326,220
00039_00002_jpg.rf.bc8c7c42ac8c4cc055c32805c7757474.jpg,416,416,golfball,301,196,326,220
00039_00003_jpg.rf.21dd65dd3ca594defc1e6776421a7a0c.jpg,416,416,golfball,301,87,326,111
00039_00003_jpg.rf.5f8374f07175df3cff7d711632d43273.jpg,416,416,golfball,301,87,326,111
00039_00003_jpg.rf.f993d14ee2e0c3b7f5f5575225aa8364.jpg,416,416,golfball,301,87,326,111
00039_00007_jpg.rf.4c54e4ec0e15dc1b673e993c9fc81833.jpg,416,416,golfball,86,303,111,327
00039_00007_jpg.rf.62e87280550b9e6fdf271bf48f382004.jpg,416,416,golfball,86,303,111,327
00039_00007_jpg.rf.722099fbbf5d43d82b0d3ca878073541.jpg,416,416,golfball,86,303,111,327
00040_00001_jpg.rf.0d9518e774d10342166e29fa47ac3500.jpg,416,416,golfball,301,303,326,327
00040_00001_jpg.rf.fc2c8a5495753855cd34283aa6f824a4.jpg,416,416,golfball,301,303,326,327
00040_00001_jpg.rf.fe68cebfb8c2aee18ed1d968fba5cba9.jpg,416,416,golfball,301,303,326,327
00040_00003_jpg.rf.69f1fd021593f6249be623028c2d0f18.jpg,416,416,golfball,301,166,326,190
00040_00003_jpg.rf.944f5bcf6ea8848f48e561b38555591f.jpg,416,416,golfball,301,166,326,190
00040_00003_jpg.rf.9ca73a9878d4e3ed753c7547119241c8.jpg,416,416,golfball,301,166,326,190
00040_00004_jpg.rf.954edc1b0ca9938c2b4fd6b96d30a115.jpg,416,416,golfball,194,303,219,327
00040_00004_jpg.rf.c78247f869b11d42920b9ac2c435fcff.jpg,416,416,golfball,194,303,219,327
00040_00004_jpg.rf.c93ae8ffc29396bcb79024a816fef8d1.jpg,416,416,golfball,194,303,219,327
00040_00005_jpg.rf.0cb6aeca0c814231dfbadc88dcd02946.jpg,416,416,golfball,194,196,219,220
00040_00005_jpg.rf.649c03894f617561bc3885c7b0dd5992.jpg,416,416,golfball,194,196,219,220
00040_00005_jpg.rf.a3974151d337b776551e0b2518101980.jpg,416,416,golfball,194,196,219,220
00040_00006_jpg.rf.7ca29cc2256f0c40d98cd30ba28f1ec8.jpg,416,416,golfball,194,166,219,190
00040_00006_jpg.rf.8923766cf13f258e18dcf59b76c63f46.jpg,416,416,golfball,194,166,219,190
00040_00006_jpg.rf.f0f4de467e696ce82379c218ab6d7886.jpg,416,416,golfball,194,166,219,190
00040_00008_jpg.rf.28b9fb0b43bae13d67546cec3e3edec8.jpg,416,416,golfball,86,196,111,220
00040_00008_jpg.rf.72617270f5b0ac2c33979f8ef441902e.jpg,416,416,golfball,86,196,111,220
00040_00008_jpg.rf.aedf563cea635d53cc156c8db7e4743a.jpg,416,416,golfball,86,196,111,220
00040_00009_jpg.rf.8ad5dde5d1af5f98a21ab7cd88c2edae.jpg,416,416,golfball,86,166,111,190
00040_00009_jpg.rf.8e347e4fca4cf672a8487394ec744ebf.jpg,416,416,golfball,86,166,111,190
00040_00009_jpg.rf.b85b16174ea3e142b4f4d3298700d14d.jpg,416,416,golfball,86,166,111,190
00041_00001_jpg.rf.87cf60d0d938e56901acb02381eba73b.jpg,416,416,golfball,302,301,326,326
00041_00001_jpg.rf.8ea00c464b89c45c3967fd799bba2a23.jpg,416,416,golfball,302,301,326,326
00041_00001_jpg.rf.f4231a89995a31a171250cbffaf21ae9.jpg,416,416,golfball,302,301,326,326
00041_00002_jpg.rf.54dcb480217c5256a9fa9afb958bb396.jpg,416,416,golfball,302,260,326,285
00041_00002_jpg.rf.9c6db4fc5614647ddcbc3744b7423d4e.jpg,416,416,golfball,302,260,326,285
00041_00002_jpg.rf.b697034da357bc324e71153cb1d17492.jpg,416,416,golfball,302,260,326,285
00041_00003_jpg.rf.1579a621347f4858444b35fd416c18d6.jpg,416,416,golfball,195,301,219,326
00041_00003_jpg.rf.40c98a6dc43d85a571c442855720f712.jpg,416,416,golfball,195,301,219,326
00041_00003_jpg.rf.cab3ff18168676f480125a2832c076cd.jpg,416,416,golfball,195,301,219,326
00041_00004_jpg.rf.686518d7b354817446e337afe0e8cf74.jpg,416,416,golfball,195,260,219,285
00041_00004_jpg.rf.a36a5112b1eee633cc736883f37d7cad.jpg,416,416,golfball,195,260,219,285
00041_00004_jpg.rf.e0d92f726078d87e59d1dd2f5ef5bc43.jpg,416,416,golfball,195,260,219,285
00041_00005_jpg.rf.22bc05ce73c28acdb125dc7ae5285e75.jpg,416,416,golfball,87,301,111,326
00041_00005_jpg.rf.8ec80648a5d7bbab770e466f2a8c156d.jpg,416,416,golfball,87,301,111,326
00041_00005_jpg.rf.eddd2bc3c42a6e2afa1f062e537a3cb8.jpg,416,416,golfball,87,301,111,326
00041_00006_jpg.rf.37bbde29662cce32d351a861a521a4ff.jpg,416,416,golfball,87,260,111,285
00041_00006_jpg.rf.583d0571cddb970d2b9ece50c0175aa1.jpg,416,416,golfball,87,260,111,285
00041_00006_jpg.rf.c8e1d0c7d8f0a59e3c8e3181dff0ee38.jpg,416,416,golfball,87,260,111,285
00042_00001_jpg.rf.6053f103612a15d6e6c9a15b187bdad5.jpg,416,416,golfball,300,300,328,328
00042_00001_jpg.rf.76fce6b98d4fe74333117528efdfc226.jpg,416,416,golfball,300,300,328,328
00042_00001_jpg.rf.c16335d4eeb0c3b16675d8e4df8e3edf.jpg,416,416,golfball,300,300,328,328
00042_00003_jpg.rf.65bece3d0cd6a6ad1bfe621bb9181d62.jpg,416,416,golfball,193,300,221,328
00042_00003_jpg.rf.713d106c5b0f6261aaa131a10d724d85.jpg,416,416,golfball,193,300,221,328
